Video1, Video2, Simulated_Score
614834,2221,12.57127
614834,624109,12.411264
614834,2718,12.066839
614834,640409,11.978215
614834,28984,10.8492985
614834,624109,12.742186
614834,2221,12.570648
614834,640409,11.974786
614834,71534,11.050629
614834,1251,10.473504
