Video1, Video2, Simulated_Score
631648,173432,21.190912
631648,640409,19.87482
631648,28984,13.406773
631648,2221,12.57127
631648,2718,12.066839
631648,173432,20.988754
631648,640409,19.867962
631648,2221,12.570648
631648,2235,12.205372
631648,625821,12.0248165
