Video1, Video2, Simulated_Score
614834,173432,28.936409
614834,3155,17.922087
614834,28984,17.734152
614834,625793,16.881578
614834,151573,15.128986
614834,631671,19.92802
614834,28984,19.592823
614834,3155,17.928314
614834,625793,16.881578
614834,61831,12.393207
