Video1, Video2, Simulated_Score
631648,2235,22.72586
631648,28984,14.933895
631648,151573,11.500483
631648,626138,10.317549
631648,173432,8.7390995
631648,626138,10.317549
631648,616659,9.4405575
631648,62169,9.314343
631648,151573,9.106632
631648,631469,8.053728
